Id,SalePrice
2736,145329.74474978016
2737,116018.90018666658
2738,128106.50901353895
2739,163834.92182303802
2740,129919.29275827087
2741,146987.54469452135
2742,162979.39494033344
2743,137164.12041433807
2744,155662.27392100613
2745,150255.34505828645
2746,133678.25075422204
2747,146596.84439704532
2748,108721.26360886282
2749,122659.09796793968
2750,125808.02371730423
2751,127398.08135990845
2752,228314.46221560147
2753,153315.30321728496
2754,250659.96316310635
2755,129784.5807081447
2756,88618.38055730006
2757,65840.07816676196
2758,89681.81248625915
2759,160356.87669576844
2760,135244.77160360245
2761,132524.76327630924
2762,128011.89471879567
2763,202015.78261281096
2764,159959.89550095017
2765,304711.1205623555
2766,123634.09284894902
2767,64365.33438926813
2768,123932.92631940264
2769,122091.41063175164
2770,158652.29838854412
2771,107866.00575003424
2772,111656.11985799955
2773,170708.9817431908
2774,135822.08697612456
2775,124703.4386121832
2776,143976.81972573767
2777,139146.185472075
2778,102987.72976276133
2779,109685.64559282042
2780,108247.66733252123
2781,92419.11638654332
2782,77644.1447303713
2783,83635.83780110412
2784,118934.53810706956
2785,121862.0166692462
2786,61292.058437595784
2787,124824.88510752597
2788,65770.04926056653
2789,192552.35233862197
2790,94430.08716495935
2791,103680.21120566467
2792,74016.02911265776
2793,168106.8988117989
2794,80295.09359194431
2795,111169.54774220474
2796,88685.03277336038
2797,218934.94843170268
2798,104285.4569625851
2799,116023.09809645504
2800,66537.8119052836
2801,110711.06664583425
2802,126198.18736387801
2803,164868.39254877565
2804,141427.4137154672
2805,101511.55833943398
2806,87671.88632747252
2807,170753.8188273979
2808,150315.26110840542
2809,133720.19153725402
2810,129079.29703820031
2811,159006.0494186876
2812,168863.32240093732
2813,143158.26389975997
2814,144265.3554602462
2815,105247.32035708986
2816,225204.197882422
2817,140771.70407342655
2818,132356.72812693194
2819,163618.70055493433
2820,135046.1201273111
2821,108509.10892364901
2822,200551.2047578214
2823,351644.66271563584
2824,191932.02964723378
2825,148308.65585419757
2826,135273.7542626263
2827,138153.99039463676
2828,198350.57060480537
2829,217970.92718852265
2830,237247.78526222578
2831,190177.72573312023
2832,249561.76921156538
2833,310893.015357294
2834,234639.26858933445
2835,224351.1568125377
2836,191163.72301326285
2837,174467.59102093696
2838,140039.06360554893
2839,171325.94725219964
2840,202866.9349359423
2841,200339.10898497945
2842,228299.09735218983
2843,142246.65596988157
2844,171938.53273259185
2845,119840.28009651386
2846,197400.60384888249
2847,201892.51269649318
2848,225893.16341613024
2849,193400.6956282945
2850,285613.91840723006
2851,219605.99077198363
2852,242027.69646415825
2853,233203.24953907274
2854,143512.25622391154
2855,205017.67879870674
2856,209550.1506570998
2857,185151.42279161513
2858,222977.70001514896
2859,112593.36871745193
2860,141200.43621783121
2861,126849.75394772424
2862,202599.56221644266
2863,126160.86726797384
2864,258392.02103193384
2865,160848.70870578953
2866,165054.23869367444
2867,92529.64431116212
2868,116479.06532822317
2869,117254.42135340284
2870,138286.83204728726
2871,83347.24248452991
2872,40296.82868936396
2873,91405.41936733224
2874,147740.7632740232
2875,126792.7605340326
2876,158242.76687183673
2877,137968.74490518903
2878,160738.97826573788
2879,143099.02775099745
2880,100613.63204972271
2881,146633.386803563
2882,154509.7907040984
2883,194289.79380730644
2884,194598.48619924998
2885,174955.15769163799
2886,215947.87566493067
2887,102149.98290030676
2888,136397.4471287938
2889,55949.561190119246
2890,69860.10508365626
2891,131671.62348834448
2892,61954.7451410917
2893,106148.26812016935
2894,62646.33478517906
2895,298631.7943896523
2896,261543.46130884625
2897,223591.1209805474
2898,152133.3988089651
2899,214797.73995094467
2900,163378.60069604428
2901,223397.88987017213
2902,192381.6808910094
2903,325067.77880524937
2904,329585.9641735164
2905,84734.01901014138
2906,230042.06326423562
2907,101467.2483009214
2908,128934.12013380032
2909,139620.49953574478
2910,81237.10750882339
2911,74081.48324728827
2912,146063.4325951673
2913,77170.80884870118
2914,75461.64423729904
2915,83552.95407014369
2916,80565.90095775638
2917,164514.25428531028
2918,121057.31331055518
2919,239000.07347932016
